URL,Post ID,Title,Price,Description,Days Posted,Date,Location,State,Keyword
https://dallas.craigslist.org/dal/reb/7563685312.html,7563685312,December 2022 - Cash Flow Investment Property List (Texas),N/A,"Below is the DECEMBER 2022 update for duplexes, quads, commercial multi-family for Texas.  More inventory continues to hit the market as pricing has started to correct.   Some sellers are still inflated but more deals starting to get done with sellers getting more realistic on the sale of property.   If you have any specific parameters for the end of the year, please let me know.  Thanks.    FULL LIST DUPLEXES    VIEW PROPERTIES	    FULL LIST  QUADS    VIEW PROPERTIES	    FULL LIST COMMERCIAL MULTI-FAMILY    VIEW PROPERTIES	     OTHER 1. Package of 4 duplexes (8 units) - Northeast Dallas - $500K per duplex.  2. 8-plex in Mid Cities 3. 15 townhome package - Mid Cites 4. TWO 4-plexes in Euless - $1.200,000 5. 8 units next to UNT in Denton (2 Tri-plexes, 1 duplex) - $1.4M 6. 9 unit - east Dallas - $1,2M - 5% Cap - Value Add 7. Year 2017 - downtown Bryan - 10 units - $2M - 5.9% Cap     $175 to LIST ON MLS (Hundreds of Websites) FOR FLAT FEE OF $175 – FOR SALE OR FOR RENT PROPERTIES……    I offer a Flat Fee MLS service to list your investment property For Sale or Rent on MLS. The MLS Listing Fee is $175 for all per MLS #….. The flat fee gets the property on MLS and all the sites that pull feeds from those sources. Great exposure for your property. If you would like information on this program, please call or email.  FULL SERVICE LISTING – Only 1% If you need more than the MLS Flat Fee service, I will be offering Full Service listing for only 1% on the listing side (still reserve 2-3% for buyer broker). Reduced commission but full representation of photos, signs, lockbox, negotiations, etc.  Please call/email for details.",about a month ago,N/A,N/A,https://geo.craigslist.org/iso/us/tx,Plex
https://dallas.craigslist.org/ftw/reo/7568359196.html,7568359196,The great cash-flowing rental opportunity is just north of TCU!! (Fort Worth),"$340,000","great cash-flowing rental opportunity is just north of TCU in the highly desirable Magnolia neighborhood. This 4-plex consists of three 1 bed / 1 bath units and a studio. The roof was replaced in 2022! Don't pass up on stepping into equity at a 7 percent plus cap rate.   *CASH BUYERS ONLY  *NO REALTORS UNLESS YOU HAVE A CASH BUYER  SALE PRICE: $340,000  REPAIRS: $100,000 ARV: $600,000  Units: (3) 1 Bed / 1 Bath  1 Studio  Gross Market Rents: $5,500+ a month  SqFt: 1,733 YEAR BUILT: 1925 LOT: 5,009 SqFt  For more information call or text Nate Webb @ show contact inf",18,2022-12-14 20:21:47.877619,N/A,https://geo.craigslist.org/iso/us/tx,Plex
https://sanantonio.craigslist.org/reb/7562851581.html,7562851581,DUPLEX INVESTMENT PROPERTY - CASH FLOW OPPORTUNITY (San Marcos),"$299,000",INVESTMENT PROPERTY - DUPLEX  Has started to convert into a 4 plex but needs to be finished.    CASH BUYERS OR REAL ESTATE INVESTORS ONLY  Rents: $2800-3400 Foundation has already been addressed in the past Has a metal roof No flood zone  Click this link and receive over 15 investment properties a week. https://www.newwestern.com/agent/natalie-godoy/,about a month ago,N/A,N/A,https://geo.craigslist.org/iso/us/tx,Plex
https://dallas.craigslist.org/dal/reo/7562657049.html,7562657049,"Fourplex FOR Sale/ 2. 3 Bed Units  2.2 Bedrooms (GRAND PRAIRIE, TEXAS 75051)","$599,000","Income Producing Property  4 Plex 422 DAWSON CIRCLE, GRAND PRAIRIE, TEXAS 75051 $599,000 Cuatro unidades en venta Ideal como inversion  Type			 SF		#Avg Lease	 3 Bedroom		1,075	  $1,250	               2 Bedroom		926		  $1,150 Ending  01/01/23              2 Bedroom		952		  $820    Ending  10/01/23	               3 Bedroom		1,076	  $1,250",about a month ago,N/A,DAWSON CIRCLE,https://geo.craigslist.org/iso/us/tx,Plex
https://dallas.craigslist.org/dal/reb/7558793211.html,7558793211,Mid November - Investment Property Update - Duplexes/Quads (Texas),N/A,"Below is the MID-November 2022 update for duplexes, quads, commercial multi-family for Texas.  The single family market has pretty much stopped. Builders are reducing pricing and throwing incentives like it was 2008. Some builders are starting to sell inventory to Investors but I haven’t seen a big enough price decline yet.  Finally more of a buyers market. Some sellers are still inflated but more deals starting to get done with sellers getting more realistic on the sale of property.   If you have any specific parameters for the end of the year, please let me know.  Thanks.    FULL LIST DUPLEXES   VIEW PROPERTIES	   FULL LIST  QUADS   VIEW PROPERTIES	   FULL LIST COMMERCIAL MULTI-FAMILY   VIEW PROPERTIES	    OTHER 1. Package of 4 duplexes (8 units) - Northeast Dallas - $500K per duplex.  2. 8-plex in Mid Cities 3. 15 townhome package - Mid Cites 4. TWO 4-plexes in Euless - $1.200,000 5. 8 units next to UNT in Denton (2 Tri-plexes, 1 duplex) - $1.4M     $175 to LIST ON MLS (Hundreds of Websites) FOR FLAT FEE OF $175 – FOR SALE OR FOR RENT PROPERTIES……   I offer a Flat Fee MLS service to list your investment property For Sale or Rent on MLS. The MLS Listing Fee is $175 for all per MLS #….. The flat fee gets the property on MLS and all the sites that pull feeds from those sources. Great exposure for your property. If you would like information on this program, please call or email.  FULL SERVICE LISTING – Only 1% If you need more than the MLS Flat Fee service, I will be offering Full Service listing for only 1% on the listing side (still reserve 2-3% for buyer broker). Reduced commission but full representation of photos, signs, lockbox, negotiations, etc.  Please call/email for details.",about a month ago,N/A,N/A,https://geo.craigslist.org/iso/us/tx,Plex
https://collegestation.craigslist.org/reb/7556684514.html,7556684514,8 unit Multiplex for Sale in Bryan (Bryan),"$850,000","UCKED AWAY TREASURES - - This package of two Four-Plexes nestled beautifully amongst the trees neighboring Traditions Community and Golf Course are an investor's dream! Currently fully leased, each spacious unit offers 2 BR and 2 full baths (one up, one down), laundry room, living/dining combo, and galley kitchen with pass-through bar. All units have been very well maintained and nicely updated with attractive finishes and wood laminate flooring, and feature covered entry porches, upstairs balconies, set in a beautiful, shady propertywith paved parking and sidewalks leading to each home. All kitchen and laundry appliances convey! Owner pays water bill, and tenants pay all other utilities. Video walkthroughs for one unit in each building are available upon requests.TO SEE PHOTOS AND DETAILS OF THIS PROPERTY VISIThttp://www.bcsestate.com/homes/3201-3203-Cougar-Trail/Bryan/TX/77807/134252757/?req=1&utm_source=CraigsList&utm_medium=referral&utm_campaign=3201%252c%2b3203%2bCougar%2bTrail  Listing provided courtesy of Keller Williams Realty B/V",2 months ago,N/A,"3201, 3203 Cougar Trail",https://geo.craigslist.org/iso/us/tx,Plex
https://dallas.craigslist.org/dal/reb/7548499770.html,7548499770,"Apartment For Sale in Bozeman, MT - Great Investment Opportunity","$2,299,998","unique multi-family property is located on a large R-4 zoned corner lot, with expansion possibilities and only one block from Montana State University. It consists of a 4-plex with 2 bedroom and 1 bath units AND a duplex with 3 bedroom and 1 bath units, both being recently renovated with new paint and new flooring. There are 3 garage stalls in the back, along with 4 storage lockers that are all rented out separately. Living off campus has advantages that are highly prized! Students are allowed more independence, freedom, privacy and space. They also have little need for transportation and can choose their own roommates! It's hard to put a price on all that and is why this property is so coveted and easy to keep occupied. Take action now and schedule a private showing!",2 months ago,N/A,N/A,https://geo.craigslist.org/iso/us/tx,Plex
https://abilene.craigslist.org/reb/7558928100.html,7558928100,"Come home, kick off your shoes Home in Brownwood. 3 Beds, 1 Baths","$140,000","rner lot with a charming 1940's 3 bed & 1 bath home is conveniently located in a neighborhood just blocks away from Brownwood High school. Outdoor activities are unlimited with an ample amount of front and back yard space with a private cozy courtyard located between the detached one car garage and home. Accessible parking is located just off Parkway Dr allowing the ability to keep vehicles safely off the street while providing easy access to the back door entering into the kitchen. The 3rd bedroom allows for multi-functioning purposes, as this is the current location of the washer and dryer. Several perfectly placed windows let in natural lighting throughout all 1,320 sq ft . You'll definitely want to view this home and begin to apply your personal touches to it. Just because this listing is being sold AS IS doesn't mean a little TLC won't go a long way. Whether it's a first time home or an investment property, this one is worth seeing: as it is likely to sell fast!  ***Please Text  20194467  show contact info  For More Details & Pics***Brought to you by Leann Russell at eXp Realty in North Texa",about a month ago,N/A,N/A,https://geo.craigslist.org/iso/us/tx,Multi
https://sanantonio.craigslist.org/reb/7569706934.html,7569706934,Multi Room Work Force Housing Mobile Home (Breckenridge),N/A,w contact inf,14,2022-12-18 20:23:19.487820,N/A,https://geo.craigslist.org/iso/us/tx,Multi
https://austin.craigslist.org/reb/7572903798.html,7572903798,Multi-Family Farmhouse for Sale in Spicewood (Spicewood),N/A,"g for an incredible opportunity in Spicewood to call home? Look no further than this family compound featuring 2 homes (one farmhouse with 3/2.5) and the other with (2/2) on 6.55 acres with a rain water collection system, huge garden, pool, fire pits and a HUGE workshop with commercial kitchen features! This would be an amazing STR location or even a wedding venue.  Property features very few restrictions so it makes it a MUST see!  https://www.compass.com/app/listing/223-hall-lane-spicewood-tx-78669/1039228223733728097",3,2022-12-29 20:23:24.828833,223 Hall Lane,https://geo.craigslist.org/iso/us/tx,Multi
https://sanantonio.craigslist.org/reb/7572207631.html,7572207631,"WANT YOUR NEXT CASH FLOW MULTI-FAMILY PROPERTY!! (SAN ANTONIO,TX)","$5,000","*This off market-Duplex property has been recently Updated and is Cash Flowing over 2000 a month. Awesome Buy and Hold property to add to your Rental Portfolio.  *No Other active Duplexes available, both Units are 2/1 *Current Rents: 1050 & 1030 (Market Rents 850), current rents are ABOVE market rents! *Electrical is separately metered, Water is NOT separately metered.  🏡2 BED 1 BATH EACH UNIT   📍78220 💰UNDER $230K  Contact me for access and more information!!  ***CALL OR MESSAGE ME:  show contact info  *** SE HABLA ESPANOL 🗣️ LREA:794840 NO WHOLESALERS 🚫 / END-BUYER ONLY✅",5,2022-12-27 20:23:30.240581,N/A,https://geo.craigslist.org/iso/us/tx,Multi
https://sanantonio.craigslist.org/reb/7570240887.html,7570240887,"4 bed multi wide manufactured home for sale, high end (SAN ANTONIO)","$179,900","ampion built doublewide mobile home for sale, 4 bed 2 bath 2 living, full tape and textured walls, upgraded all over, over 2000sqft, glam bath with tub and shower, tray ceiling, etc.   You need land for this home already. I have some options if need. I also will help with the financing.  Send me your name and number if you want information on this home. Thanks  Warren show contact info    rbi36609",12,2022-12-20 20:23:33.466489,N/A,https://geo.craigslist.org/iso/us/tx,Multi
https://sanantonio.craigslist.org/reb/7568954042.html,7568954042,MULTI-FAMILY DEAL IN TOBIN HILL (SAN ANTONIO),N/A,"OBIN HILL - SAN ANTONIO TX (78212)  A properly discounted multi-family in THE HOTTEST RENTAL ZIP CODE in the city in arguably the best section for investing around Downtown San Antonio - 78212! Only 1 mile away from The Pearl, walking distance to St. Mary's Strip, a quick bike ride to Downtown & much more! The activity, development & revitalization put into this neighborhood screams appreciation! It'll be a long time till we get another opportunity like this.  BOARDED UP TO PREVENT UNAUTHORIZED ACCESS.   MOST UNITS ARE IN GREAT CONDITION AND ONLY NEED COSMETICS.   CALL NOW FOR ACCESS!  SELLING AS-IS. CASH OR HARD MONEY!  SPECS: Beds: 22 Baths: 14 Total Sq. Ft: 10,926 (Per BCAD) Lot Size: 0.425 Acre Build: 1963 Zoning: MF-33  Unit Mix: (6) 1 Bedroom / 1 Bathroom (584 sq ft) (8) 2 Bedroom / 1 Bathroom (908 sq ft)  REHAB NOTES: This is for investment purposes. This will need repairs and updates.  Selling at a discount but must close quick & buy in cash or hard money only. NO WHOLESALERS.  Selling Terms: Cash/Hard Money. Must close quickly. No option.  Jennifer Boubel show contact info  New Western License # TX 778974 | Brokerage # 9000195  If you are interested in receiving exclusive off-market properties a week directly to your inbox, call now or submit your info in the link below:  https://form.jotform.com/220587473337159 (Copy & paste the link above)",16,2022-12-16 20:23:36.487602,N/A,https://geo.craigslist.org/iso/us/tx,Multi
https://sanantonio.craigslist.org/reb/7568482668.html,7568482668,VENDO MULTI FAMILY,N/A,"SELLING A 14 UNIT MULTI IN THE TOBIN HILL❗️❗️  TALK ABOUT PRIME TIME LOCATION❗️  $1,600,000  Fully vacant with huge value add potential  Beds: 22  Baths: 14  Total Sq. Ft: 10,926 (Per BCAD)  Lot Size: 0.425 Acre  Build: 1963  Zoning: MF-33  Unit Mix:  (6) 1 Bedroom / 1 Bathroom (600 sq ft approx)  (😎 2 Bedroom / 1 Bathroom (800 sq ft approx)  CASH BUYERS ONLY NO WHOLESALERS PLZ  GIVE ME A CALL FOR MORE INFORMATION  show contact inf",17,2022-12-15 20:23:39.556306,N/A,https://geo.craigslist.org/iso/us/tx,Multi
https://sanantonio.craigslist.org/reb/7568279065.html,7568279065,Multi-Family Property For Sale,"$269,000","Multi-Familly each side has 2bed 1 bath, Rents $1200-$1300 each Recently Renovated Duplex for Sale! Excellent location only five minutes from downtown! Newly renovated Duplex is ready for you and/or your tenants! Bright open floor concept with good sized living room and bedrooms. New modern laminate flooring, fresh paint inside and out! Would be a great rental added to a portfolio or a fantastic AirBnb. Easy to show. Your property is an easy commute to many popular San Antonio Attractions such as JFK Memorial, Mission Concepcion, Confluence Park, The Riverwalk, La Villita Historic Village and much more.",18,2022-12-14 20:23:43.617998,grennwood,https://geo.craigslist.org/iso/us/tx,Multi
https://sanantonio.craigslist.org/reb/7568274346.html,7568274346,Multi-Family Property For Sale!,"$269,000","cently Renovated Duplex for Sale! Excellent location only five minutes from downtown! Newly renovated Duplex is ready for you and/or your tenants! Bright open floor concept with good sized living room and bedrooms. New modern laminate flooring, fresh paint inside and out! Would be a great rental added to a portfolio or a fantastic AirBnb. Easy to show. Your property is an easy commute to many popular San Antonio Attractions such as JFK Memorial, Mission Concepcion, Confluence Park, The Riverwalk, La Villita Historic Village and much more. Multi-Family, each side has 2 beds 1 bath. Rents $1200-$1300 each unit.",18,2022-12-14 20:23:48.392360,N/A,https://geo.craigslist.org/iso/us/tx,Multi
https://sanantonio.craigslist.org/reo/7568260683.html,7568260683,"14 UNIT MULTI-FAMILY COMPLEX BY THE PEARL!! (SAN ANTONIO,TX)","$5,000",*PROPERTY SITS NEAR THE HOTTEST SPOT OF SAN ANTONIO A MILE AWAY FROM (THE PEARL). **BEST OF THE BEST RENTAL ZIP DOE IN THE CITY!!! **WALKING DISTANCE TO ST.MARY STRIP & QUICK BIKE RIDE TO DOWNTOWN & MUCH MORE. - ZONING MF-33  🏡22 BED / 14 BATH 📍78212 💰UNDER $1.7M  Contact me for access and more information!!  ***CALL OR MESSAGE ME:  show contact info *** HABLO ESPANOL 🗣️ LREA:794840 NO WHOLESALERS 🚫 / END-BUYER ONLY✅,18,2022-12-14 20:23:51.682427,N/A,https://geo.craigslist.org/iso/us/tx,Multi
https://sanantonio.craigslist.org/reb/7568259435.html,7568259435,"14 UNIT MULTI-FAMILY COMPLEX BY THE PEARL!! (SAN ANTONIO, TX)","$5,000",*PROPERTY SITS NEAR THE HOTTEST SPOT OF SAN ANTONIO A MILE AWAY FROM (THE PEARL). **BEST OF THE BEST RENTAL ZIP DOE IN THE CITY!!! **WALKING DISTANCE TO ST.MARY STRIP & QUICK BIKE RIDE TO DOWNTOWN & MUCH MORE. - ZONING MF-33  🏡22 BED / 14 BATH  📍78212 💰UNDER $1.7M  Contact me for access and more information!!  ***CALL OR MESSAGE ME:  show contact info  *** HABLO ESPANOL 🗣️ LREA:794840 NO WHOLESALERS 🚫 / END-BUYER ONLY✅,18,2022-12-14 20:23:54.267503,N/A,https://geo.craigslist.org/iso/us/tx,Multi
https://killeen.craigslist.org/reb/7557736241.html,7557736241,Multi-Family (Duplex),"$99,000","ash or Hard Money ONLY Value Add for Investors  Great multi-family opportunity! This large duplex features a massive 'A' unit. The vacant unit can easily be made into a 3/1. Currently, there are only 6 active rentals available in Copperas Cove ranging from 600-2000/mo!    Contact your New Western Agent today!   David Puryear Licensed Real Estate Agent show contact info   https://www.newwestern.com/agent/david-puryear/ License # TX 714591 | Brokerage # 9003665  New Western 2201 Donley Dr, Suite 150 Austin, TX 78758     Moving , Moved, Probate, Inherited, Passed Away, Deceased, Executor, Heirs, Death, Code Violation, Code Enforcement, Condemned, Condemnation, Mold, Tear Down, Fire Damaged, Abandoned, Very Motivated, Distressed, Lost Job, Divorce,Bankruptcy, Fire Sale, Health Problems, Health Issues, Must Sell, Liquidation, TLC, Short Sale, Vacant, Motivated, Divorce, Fixer, Fixer-upper, Must sell, Make offer ,Estate, Absentee, Transfer, Transferred, Vacant, Handyman, Bankrupt, Retire, Retired, Retiring, Investor, Investment, Deal, Probate,inherited foreclosure ,short sale, preforeclosure, pre-foreclosure, pre foreclosure, estate, bring, all offers, vandalized, uninsured, junker, must sell , investor special, special warranty deed, quit claim deed ,heir ,heirs ,TLC ,motivated ,fixer ,fixer upper, fixer-upper, deferred maintenance, repairs, as-is, as is, relocation, rented, tenant, do not disturb tenant, owner will carry, owner will carry 2nd , owner finance , owner will finance , personal rep ,personal representative, estate, trustee, basement issues, basement repairs, basement problems ,foundation issues ,foundation repairs ,foundation problems, structural issues, structural repairs, structural problems, no FHA, lease option, engineer report, price change, sell house fast, sell my house fast, sell a house fast, sell your house fast, sell home fast, need to sell house fast, need to sell my house fast, we buy houses, we buy homes, I buy houses, I buy homes, cash home buyers, cash house buyers, fast home buyers, fast house buyers, how to sell house fast, sell house quickly, sell house for cash, buy my house, buy my house fast, sell without a Realtor, sell house without an agent, sell house with tenant, sell house without repairs, sell vacant house, contractors special, handyman special",2 months ago,N/A,N/A,https://geo.craigslist.org/iso/us/tx,Multi
https://dallas.craigslist.org/ndf/reb/7568114211.html,7568114211,Duplexes For Sale (Frisco Tx),"$585,000","No Realtors If you are already working with a Realtor please disregard my ad.  Duplexes for sale  No Address will be given out until an appointment has been set through our office and our CA has been signed and returned..  Frisco, Tx $ 585,000 Per Each Unit Two 2 BR 2 BA 2450+ SF  (Total for both units) Both have Tenants  Another set of Duplexes  Frisco, Tx. $ 500,000 Per Each Unit 3 BR 2 BA  2258 SF  ( Total for both Units)   Serious buyers that can close quickly.  Texas Licensed Real Estate Broker Member of MLS  We show properties 7 days a week. AR Group  We also have other properties for sale and lease.  Luxury homes, New home sales, Investment properties, Commercial properties Industrial, Multi Family, Medical, Office bldgs., retail centers.",18,2022-12-14 20:24:13.574411,N/A,https://geo.craigslist.org/iso/us/tx,Multi
https://dallas.craigslist.org/ndf/reb/7573602388.html,7573602388,"Industrial Properties (Denton, Cooke, Collin County)",N/A,"No Realtors  If you are already working with a Realtor please disregard my ad.  No address will be given out until you have registered with my office. Email your full name and email address.  Industrial $ 340,000 4800 SF Ceiling height 15 to 20 FT Vacant Cooke County  Industrial $ 450,000 7500 SF Ceiling height 20 FT + Vacant Cooke County  Commercial / Residential $ 1,700,000.00 11,000 SF + Ceiling height 15 to 20 FT Vacant Denton County  Other Properties are available  Multi Family, Office Buildings, Retail Centers, Medical Offices, Industrial, Laundromats, Car Care facilities.  Also Homes for sale New Homes, Resale Homes, Luxury Homes, Lake Homes,  Farm and Ranch Homes.  Land - Commercial and residential land for sale from 5 Acres up to 500 + Acres. Denton, Collin, Cooke, and Grayson County.  Listings are needed and appreciated.  Let our 40 Years of experience work for you. Listings needed in Denton, Collin, Grayson, Cooke County  We show properties 7 days a week by appointment.  Member of MLS",about 20 hours ago,N/A,N/A,https://geo.craigslist.org/iso/us/tx,Multi
https://dallas.craigslist.org/dal/reo/7573325377.html,7573325377,Three BED and Two BATH Single Wide MUST BE MOVED!! (Farmersville),"$2,900","Owner financing available. No banks. Must sell! 3 bed 2 bath single wide manufactured home. This home must be moved. The home needs work. Looking for a reasonable down payment and the ability to make monthly payments. It is priced to sell fast and won’t last long!     . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .  Welcome to this story book charmer! Complete new build off of existing foundation. Open floor plan with vaulted ceiling in living room, recessed lighting, luxury vinyl floors, and ceiling fan. Beautiful kitchen with white shaker cabinets, granite counters, herring bone back splash, French door refrigerator, gas range, pantry cabinet and 16 x 16 ceramic tile floor. Primary bedroom with vaulted ceiling, three closets. Built-in window seat with storage and en suite bath with stand up shower. Two additional bedrooms with generous sized closets and hall bath. Laundry room with side exit to a flat backyard surrounded by a new vinyl privacy fencing and paver patio. This home is gorgeous!  Large brick colonial with In-Law apartment for sale. Save $6,000/month in nursing home cost by caring for your aging parents in this home custom-designed for a multi-generation family.  Raw land for sale at Beauty Beach. Flat .7 acre parcel. The buyer will need to conduct due diligence to determine if the parcel is buildable. Call Matt Pecker with any questions.  Amazing view of 2nd floor with Open floor plan, high ceilings, Bright with lots of Windows. Welcome home to this gorgeous, renovated, and immaculate home! Beautiful floors, upgraded kitchen. Newly renovated bathrooms, balcony, impressive lobby, close to shopping and transportation, lovely floor plan. Receptionist and doorman. Move in ready and waiting for you. Newly renovated lobby with full service amenities including 24 hour surveillance, doorman, bell hop, and reserved indoor parking space. Near shopping, restaurants, public transportation & major transportation routes. Outstanding opportunity for easy & affordable living in this efficient single level home. Association fee includes utilities and cable TV. One single payment each month makes life a breeze!  Spectacular One-of-a-kind newly renovated townhouse has everything you could possibly want or need. This 3 bedroom, 3 full and 1 half bath with 1-car Garage Canton home will surely check all your boxes. Totally renovated and enhanced with upgraded materials, high-end finishes, designer lighting, cabinetry, hardwares, new hardwood floors, new tiles, toilets, vanities and more. Stunning open concept living Room with fireplace, dining, and kitchen with elegant finishes and meticulous modern sophistication. Enjoy expansive high-end custom cabinetry, huge island/breakfast bar, imported upgraded quarts countertops, high-end ss appliances in designer chef’s kitchen w/ wet bar. Master suit has walk-in closet, bathroom w/ double vanity, shower and auto flash toilet. New front load washer and dryer on 3rd floor. Lots of natural light. Roof deck with stunning water and city views. Great for entertaining. Enjoy one of the highest walkability scores in the city. Walk to waterfront park, Dog park, dozens of great restaurants, fun bars, great local shops, grocery stores, coffee shops, the water taxi and much more! Too much to list. Welcome Home!  Single home in Bristol available for rent starting 6/20/2022. Fenced yard, plenty of parking. Light and spacious 2 bedrooms with updated kitchen and bathroom.",2,2022-12-30 20:24:37.772252,N/A,https://geo.craigslist.org/iso/us/tx,Multi
https://austin.craigslist.org/reb/7573279953.html,7573279953,Great lot in East Austin hot spot! (Austin),"$350,000","ree Realty |  show contact info  | Tree Realty, LLC    1035 SPRINGDALE AUSTIN, TX 78721 - $350,000 	 		3 Bedroom | 1 Bathroom | 1080 sqft. 		Listing No. 6065178    SEE THE PROPERTY WEBSITE!  	Visit www.tfv.co/3028276 to see additional photos and information about this property. 	   DESCRIPTION Great location on Springdale surrounded by area new construction! Springdale has a great mixture of single family and multi family residences as well as commercial. Great place for new builds! 		  PROPERTY DETAILS  		Year Built: 1961Garage Size: 0Lot Size: .132School District: AISD   CONTACT INFORMATION   	Tree Realty show contact info Tree Realty, LLC404 Chisholm Valley Drive Round Rock, TX 78681   	Equal Housing Opportunity | All Information Deemed Accurate but not Guara",2,2022-12-30 20:25:17.440185,1035 Springdale,https://geo.craigslist.org/iso/us/tx,Multi
https://collegestation.craigslist.org/reb/7573275734.html,7573275734,"DEAL ALERT! BRYAN, TX (Bryan)","$175,000","DEAL ALERT!!  I have a great property in Bryan for $175K! This house is close to Blinn Jr. College and minutes from downtown Bryan. This deal won't last, so call today!  Specifications: Bed: 3 Baths: 1 Garage: N/A Year Build: 1958 Purchase Price: $175,000  Cash or hard money only!  Allyson Doyle Ragain Disposition Agent show contact info  License #791718 | Brokerage # 9003665  https://www.newwestern.com/agent/allyson-doyle-ragain/  New Western 2201 Donley Drive, Suite 150 Austin, TX 78758 show contact info   Keywords: fixer-upper, wholesale, investment, cheap, bargain, investor, flip, repairs, equity, profit, rental, buy and hold, buy and flip, investor, real estate, multi-family, single family, fix and flip, investors, deal, off-market, Real estate, investing, quick cash, Fixer upper, cheap properties, assets, affordable, house flipping, low value properties, buy and hold, buy and sell, potential rental, low priced, money, venture, revamp, fast cash, wealth building, capital, potential, fix and flip, make money",2,2022-12-30 20:25:22.622139,N/A,https://geo.craigslist.org/iso/us/tx,Multi
https://austin.craigslist.org/reb/7573275153.html,7573275153,**BRYAN QUICK FLIP/RENTAL** (Bryan),"$175,000","BRYAN, TX DEAL!  I have a great property in Bryan for $175K! This house is close to Blinn Jr. College and minutes from downtown Bryan. This deal won't last, so call today!  Specifications: Bed: 3 Baths: 1 Garage: N/A Year Build: 1958 Purchase Price: $175,000  Cash or hard money only!  Allyson Doyle Ragain Disposition Agent show contact info  License #791718  |  Brokerage # 9003665  https://www.newwestern.com/agent/allyson-doyle-ragain/  New Western 2201 Donley Drive, Suite 150 Austin, TX 78758 show contact info   Keywords: fixer-upper, wholesale, investment, cheap, bargain, investor, flip, repairs, equity, profit, rental, buy and hold, buy and flip, investor, real estate, multi-family, single family, fix and flip, investors, deal, off-market, Real estate, investing, quick cash, Fixer upper, cheap properties, assets, affordable, house flipping, low value properties, buy and hold, buy and sell, potential rental, low priced, money, venture, revamp, fast cash, wealth building, capital, potential, fix and flip, make money",2,2022-12-30 20:25:29.071627,N/A,https://geo.craigslist.org/iso/us/tx,Multi
https://austin.craigslist.org/reb/7573224977.html,7573224977,**CHEAP CONDO -- DOWNTOWN AUSTIN** (Clarksville),"$210,000","g for that downtown way of life?  I have an amazing poperty in Clarksville for $210K! This condo is close to the bustling nightlife on 6th ST. You won't find anything in this area for this price! Call ASAP!  Specifications: Bed: 1  Baths: 1 Garage: N/A Year Build: 1972 Purchase Price: $210,000 Cash or hard money only!  Allyson Doyle Ragain Disposition Agent show contact info  License #791718  |  Brokerage # 9003665  https://www.newwestern.com/agent/allyson-doyle-ragain/  New Western 2201 Donley Drive, Suite 150 Austin, TX 78758 show contact info   Keywords: fixer-upper, wholesale, investment, cheap, bargain, investor, flip, repairs, equity, profit, rental, buy and hold, buy and flip, investor, real estate, multi-family, single family, fix and flip, investors, deal, off-market, Real estate, investing, quick cash, Fixer upper, cheap properties, assets, affordable, house flipping, low value properties, buy and hold, buy and sell, potential rental, low priced, money, venture, revamp, fast cash, wealth building, capital, potential, fix and flip, make money",2,2022-12-30 20:25:32.569973,N/A,https://geo.craigslist.org/iso/us/tx,Multi
https://austin.craigslist.org/reb/7573214369.html,7573214369,**AUSTIN DEAL!! TURN KEY RENTAL**,"$267,500","g for a deal?  I have a great property in South East Austin for $267,500! This home would make a perfect turn-key rental and has easy access to I-35, 183, and 290. This deal won't sit for long. Call TODAY!   Specifications: Bed: 3 Baths: 1.5 Garage: N/A Year Build: 1973 Purchase Price: $267,500  Cash or hard money only!  Allyson Doyle Ragain Disposition Agent show contact info  License #791718  |  Brokerage # 9003665  https://www.newwestern.com/agent/allyson-doyle-ragain/  New Western 2201 Donley Drive, Suite 150 Austin, TX 78758 show contact info   Keywords: fixer-upper, wholesale, investment, cheap, bargain, investor, flip, repairs, equity, profit, rental, buy and hold, buy and flip, investor, real estate, multi-family, single family, fix and flip, investors, deal, off-market, Real estate, investing, quick cash, Fixer upper, cheap properties, assets, affordable, house flipping, low value properties, buy and hold, buy and sell, potential rental, low priced, money, venture, revamp, fast cash, wealth building, capital, potential, fix and flip, make money",2,2022-12-30 20:25:35.801433,N/A,https://geo.craigslist.org/iso/us/tx,Multi
https://dallas.craigslist.org/dal/reb/7566352425.html,7566352425,4bd 3ba Home for Sale in Arlington - Reduced (Arlington),"$455,000","Beautiful multi-level home in prestigious Pantego area of Arlington is now on the market; Very well maintained with tons of living space to offer. A charming 4 bed, 3 bath Jack and Jill with a second living room. Sitting on 2 lots offers a huge backyard paradise with a 8ft in ground pool, covered patio, and a shed sitting on; large driveway; Open floor plan, tons of natural light, two gas fire places, tons of closet, cabinets and storage space. Massive bathroom and closet in master bedroom. This Beauty is ready for entertainment!<TO SEE PHOTOS AND DETAILS OF THIS PROPERTY VISIThttp://www.dfwpowersearch.com/homes/1715-Larkspur/Arlington/TX/76013/134657891/?req=1&utm_source=CraigsList&utm_medium=referral&utm_campaign=1715%2bLarkspur Listing provided courtesy of All City Real Estate, Ltd. Co.",23,2022-12-09 20:25:41.499021,1715 Larkspur,https://geo.craigslist.org/iso/us/tx,Multi
